Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Max,Fwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Label
6,-24677,4,0,5.428116712693686,-0.9904835603635922,-871530.4202078336,1999847.5025102776,Syn
17,72299,2,0,1470.7113362231335,1467.843010615048,167557860.15964547,997206.190093596,DrDoS_DNS
6,58046,2,0,1.2697934780995832,-2.1205218127355345,-72490.18182727927,1996451.1925639904,TFTP
6,-39438,4,0,7.645579227531061,0.5438776620678154,1962765.677310205,1998636.384826818,Syn
6,-59853,2,0,0.32288444030770036,-3.7454659040581166,-5502614.634259106,1996698.250393055,Syn
17,12219,3,0,1470.7646391501205,1471.7669847719692,2923633536.198681,2001480.4858753714,DrDoS_LDAP
0,100598311,31,0,3.322737138749373,1.8280880488092182,211258.925215818,-8580.497053214778,BENIGN
17,-573,1,0,392.4334226710724,403.9256884948682,439430266.2799924,1998539.5142625924,DrDoS_NetBIOS
6,11340856,4,0,-2.119757162863126,-0.9185391648590079,-3314718.442590558,9244.039912622098,TFTP
17,228978,5,0,397.44240471889685,333.1303286382085,705038.9657947209,-14583.942864555465,DrDoS_UDP
17,-78305,4,0,231.8796985288689,229.12821075362558,444424547.5366792,1992922.3082098078,DrDoS_SNMP
17,-61048,4,0,1469.5671420632427,1471.1678936479955,2921776521.8693576,1993935.7617558097,DrDoS_MSSQL
17,171549,2,1,379.00689698818,333.71807272198055,2743707.5560754323,3391.6737789899034,BENIGN
6,127260,4,2,-4.924894208290776,3.434172510651894,219658.55470295204,16707.740011352686,DrDoS_NTP
6,23424,1,0,6.9368606114478295,4.4125852158935235,696453.3862132444,436342.92230702814,TFTP
6,117055199,20,0,-11.783137312064206,-8.70795677354004,-6265750.600363586,3087.325856971489,Syn
0,-50300,8,3,2.3882034992486427,0.7263868249053844,-2953739.0472485404,-946.5434235274606,DrDoS_NTP
6,137342,3,0,4.394284860276297,1.9149514340724234,-3973277.310383033,17350.669206834245,Syn
17,-55251,1,0,397.5807190049888,393.5969841786026,-116968.69280935358,1996054.1360841088,DrDoS_NetBIOS
6,44918,3,0,-1.1453212077267327,0.06220121327910281,-3558206.099578564,20747.879005276925,BENIGN
17,81657,4,0,381.2266802126179,317.62246127978455,2990959.5784521913,-2065.7981565459595,DrDoS_UDP
17,41794,1,0,233.30758226936032,232.7680985325731,464150393.4269124,1999944.183825366,DrDoS_SNMP
17,230956,3,0,1468.3661221514878,1473.4961483642571,107809316.10355872,8780.397608000852,DrDoS_LDAP
17,73613,3,0,1471.4805037020149,376.3743103546852,1065867972.8180853,6185.586813715974,DrDoS_DNS
6,65489,3,0,-1.336224509110101,-1.3606973113202414,-1335398.5326371517,2000578.8399259865,TFTP
17,79726,3,0,380.26605953800293,328.3976182376133,3751984.799602703,4378.353758331602,DrDoS_UDP
17,27200,2,0,378.6984393922237,385.94152030203117,779587895.9622576,2004593.8021337073,UDP-lag
6,79232,2,2,0.6830722362545331,1.8991840061014158,-6006913.974346793,32432.284660634556,DrDoS_NTP
17,20979,3,0,1478.3623662645691,1482.108202638759,2938450166.2307525,2002626.164936809,DrDoS_MSSQL
17,12006,1,2,8.874683030269578,39.212494193400126,3697549.671010458,10348.418568759336,BENIGN
17,35176,2,0,1474.925022738237,1472.376362173076,1474478680.7494407,998523.7068905403,DrDoS_LDAP
17,-36217,2,0,1476.0767709089428,397.34695869403237,2930339909.316828,1997538.25994688,DrDoS_MSSQL
17,149122,206,0,448.8353054838157,435.4041567412166,921680581.1835335,657969.4021408573,DrDoS_DNS
17,8856,2,0,1479.0626239124838,1478.182646633616,1472318725.882383,994722.3254412796,DrDoS_SSDP
17,-5464,1,0,1470.1353098668799,1471.2884364516497,2922629463.21544,2002133.6558475709,DrDoS_LDAP
0,106487036,33,26,3.244254973553912,0.5445578401651723,-4035473.6241471563,-17130.931933694566,BENIGN
17,111570,3,2,1471.1670437469668,43.221540250394725,-322472.6038570907,6087.775010526921,BENIGN
17,24425,1,0,1465.6785917639104,1474.1065144296517,1473826218.1732314,998213.2049814289,DrDoS_SSDP
17,126282,214,0,439.5250396449379,441.39141142707183,2019567.962011411,-7957.562676128295,DrDoS_DNS
17,87844,3,2,-0.8594424452977399,0.5414809098801306,-2243194.9483897155,4025.527021406023,BENIGN
6,112571109,11,0,-9.047486849274524,-4.594787191563557,-9020460.795666536,-997.893161927359,Syn
6,-35148,1,0,2.6847395363193587,2.0119333330732068,5778029.92178632,22259.974945990267,Syn
6,48982,1,0,8.640850268273661,3.464580837181871,-3492154.69342188,2002733.5095056607,Syn
17,-49321,2,0,392.3945632921465,396.77172170458607,784244127.1331687,368027.6695190894,DrDoS_UDP
6,63598,1,0,0.531890329969033,2.7697976954437613,8617179.041633032,23423.938926899824,BENIGN
17,-6849,2,0,382.0722218373647,388.2368358103353,760538885.7236593,1996437.9795333322,UDP-lag
17,119386,2,0,1370.462228899815,1349.410057045621,1164046266.4005344,998796.2323471789,DrDoS_SSDP
6,94005029,3,0,4.354937796076668,-4.394282219343368,-691084.878134832,24229.342986914307,BENIGN
6,175141,2,2,0.8610420231334319,0.1819233470010141,3769607.3121884447,34365.830552984815,DrDoS_NTP
17,117056,1,2,446.60122709097004,449.98685135264367,1108816298.5629542,1003498.9400159875,DrDoS_NetBIOS
17,-56711,2,0,1464.7130971285244,1470.6663977502874,982799814.4319067,669542.0641895831,DrDoS_MSSQL
6,88240,3,0,2.832579748113872,2.8670984089078138,-307233.1514482852,21333.376447612667,TFTP
6,13700224,6,7,-0.30052736837325544,2.850690032178994,-2305166.055182848,4736.222370552204,TFTP
6,3953087,3,5,505.36686173526437,0.029985908638900036,1148039.9009011623,15729.346495554286,DrDoS_NTP
17,31659,0,0,390.9863647879162,234.01375355753822,460345104.9524506,13109.698978864637,BENIGN
17,-102041,2,0,385.65613108285316,387.0593000547814,792152538.5959232,1996725.785205925,UDP-lag
17,226846,208,0,379.5134718901484,329.3548592620664,-1563638.1476775303,-1556.6288153260102,DrDoS_UDP
6,121290913,31,7,-4.230007525119871,-3.6297748745951455,-6596654.530789539,3183.990676846004,Syn
17,2525,2,0,397.0515531361503,398.610416194502,772263209.8290137,1999921.583912501,DrDoS_UDP
17,-19961,2,0,221.50610989503835,231.5336587764842,6068881.369531337,14610.720986262468,BENIGN
0,114580163,50,3,-0.9394970549126748,0.21253465354808676,-10579244.13231687,-16686.302061457303,BENIGN
17,35656,3,0,231.36674026955447,230.10100207148045,439119618.75305706,2003760.1191373768,DrDoS_SNMP
17,-62816,151,0,435.3892442371686,222.70438923994897,-757197.0821209906,6878.932163242975,DrDoS_DNS
17,34395,2,0,1472.7125318038538,1473.7879005825462,1471994042.1080954,1004963.9953777639,DrDoS_SSDP
6,110488,2,2,-2.915964682657405,-3.6387297874714677,-4237487.22977918,18825.435056660484,Syn
17,26917,2,0,884.3192850112667,1474.6993736637917,2603714389.19052,1995907.8282901954,DrDoS_SSDP
17,34449,3,0,1363.3147562512604,1361.5433455383495,1460655787.6328752,1001895.273439974,DrDoS_SSDP
17,-49030,3,0,213.73580850362333,224.4523977390378,7078156.475888949,34851.12346712036,DrDoS_SNMP
6,-69232,1,0,1.9466737173433315,-0.5066852682173368,-3856541.183022272,1997106.7293587315,Syn
17,72535,5,0,713.2329095420473,328.3110607728811,-2001073.8333436765,-7329.693845144822,BENIGN
17,-83979,4,0,222.1991199685444,218.80804463486697,462133722.9958844,31313.628253252442,DrDoS_SNMP
17,2041,2,0,396.88275537998044,386.6178758473978,753980164.1871291,1998961.9451904327,DrDoS_UDP
17,91022,203,0,447.38301340828224,447.2579960748651,941152.4365982445,-9226.895497825459,DrDoS_DNS
0,113427588,8,3,1.0131506015032676,1.8047883663234956,-3786481.146466583,-4469.9999312474465,BENIGN
17,20364,3,0,224.70797059975453,224.49513428379817,440939536.7806496,1999360.5601838564,DrDoS_SNMP
6,-17582,1,0,2.5376196113844314,-1.5464698682993634,722422.6489377469,20084.026316088217,TFTP
6,117516389,36,7,-4.189885849395152,-4.0240533078239045,-7845441.948199087,-8630.885774376311,Syn
6,96894,3,3,4.0866767773175265,1.1867954671384136,-2742420.823687556,2003948.8965219443,Syn
6,87755,4,0,-1.1551852573698063,-2.4414614106639236,-4458806.360759886,2000445.669601171,Syn
17,28623,2,0,1473.8613155662488,1474.284088988236,2915066382.8812194,2001173.8797393835,DrDoS_LDAP
17,5497,2,0,1474.8770212523361,1470.3890511399698,1467485978.8959818,665076.864443329,DrDoS_DNS
6,-7177,1,0,2.6082084511863113,-3.351580760174189,-1741299.8739029302,16790.701095030145,DrDoS_DNS
6,-30590,1,0,1.522989830576947,4.0944776553632565,4821218.108015123,1999145.448597124,BENIGN
0,88413962,215,0,3.788273329870107,0.6054667292040005,1810760.4338057959,7844.374470164984,Syn
6,105866601,18,0,6.196038058218297,0.19244921786844355,-1794591.251716405,-8218.757227924012,Syn
6,1252779,18,0,0.6577325687863921,-0.89669965482828,6800656.929396597,-7268.706212710178,BENIGN
17,-3798,2,0,1463.4342097703873,1469.6959766862624,2931683765.2191753,352344.85385776963,DrDoS_LDAP
17,9415,1,0,1472.908062748661,1467.4986052710492,2914991651.393364,996708.8060825347,DrDoS_LDAP
17,33443,4,0,390.2329143811326,391.09874135398655,778417305.2190975,2001458.7889499231,DrDoS_UDP
6,112104030,23,0,6.445697729458846,3.1116867566385342,-2316281.1868416397,5492.756913639238,Syn
17,-7828,2,0,1474.8948600779238,1476.5202067915106,930292405.45243,1996208.5911277032,DrDoS_LDAP
17,-2024,1,0,1466.9149909003368,1469.1035575091078,1460417184.6349804,994973.0203096187,DrDoS_SSDP
17,188630,5,0,382.6948939139701,329.65274405967784,2508820.0406214367,2551.3768232481107,UDP-lag
17,-14431,2,0,1469.0695213354986,1475.444167915428,2944302261.2674274,1994913.359570065,DrDoS_MSSQL
6,147963,2,0,-0.9671141142174958,-0.4891246887146329,-3064239.9746937742,22174.289632557186,TFTP
6,-29251,1,0,2.483298341171921,-3.3479466515404623,-8420591.025567915,1995260.137271903,TFTP
17,-140925,2,0,391.01061570540935,384.237773447373,755500517.9392041,2001348.6793304272,DrDoS_UDP
17,52942,2,0,1465.059244246493,1475.495016895334,2950131983.8940063,1997265.5565372,DrDoS_LDAP
0,109685122,31,0,-5.628679465687917,-0.9239565761916536,-4124906.828669751,-18991.60684583579,BENIGN
6,95351,0,2,10.716905193762196,3.4012490799493422,-3758099.699660076,8269.125319653984,BENIGN
17,-64195,4,0,1473.0341971567877,1466.857328057102,2929067237.2647576,1994778.283586569,DrDoS_MSSQL
6,-26309,1,0,3.539061594599138,0.7884284957051487,1616380.3781672164,2003652.9982255897,TFTP
6,4567136,4,6,-0.24835207402367487,3.2095179791400437,1477830.1774871084,13961.123001086562,DrDoS_NTP
17,-32898,2,0,386.1814305210696,386.26613199083437,760523570.5795976,2002831.8503316492,UDP-lag
6,117729685,5,22,518.8088888304788,4.073794663887068,-1155491.984125232,-2316.5150792921577,BENIGN
0,77411093,35,2,2.155415759501196,0.8328834709961932,-82787.02570172865,2883.643913137317,DrDoS_NetBIOS
6,26078,1,0,-1.3539727896157,-2.1083329415549485,5502229.225019112,2006005.7862863948,TFTP
17,131686,4,0,392.99512292052304,332.8091855692133,4128202.036814997,8728.520003161131,UDP-lag
6,95285,0,0,1.9189613473530505,3.9569011915369448,-3092201.8762134435,1003862.0714896348,TFTP
17,79012,3,0,1464.6950931179674,1476.7000451695292,170407781.861387,997938.7350612767,DrDoS_LDAP
17,43432,3,0,385.3430379648245,335.81716209178285,-3927427.9626895813,6196.37140229806,DrDoS_UDP
6,3177,1,0,-1.9953820537956197,2.499546830649141,-6496953.069451387,9470.23920071845,Syn
17,14631,5,0,232.51093550654855,224.68593686237242,427888001.4281609,1995287.8990915401,DrDoS_SNMP
0,79177126,6,0,0.9101303001766797,-1.6153132094116542,1116014.208037866,15085.024287104616,BENIGN
17,-99567,0,0,1466.7550843676468,1470.5323998859049,2942574721.853665,1996824.7794815858,DrDoS_MSSQL
6,44687,3,0,-7.014889716022647,-0.4936127686128682,-1246212.008932602,26970.37668338723,TFTP
6,116611657,5,2,-2.2299295246720745,1.2992606165532188,-3166293.895976809,18435.62243934904,Syn
17,-2949,1,0,515.2431087272322,565.5639147261179,956368346.5587229,1997473.358428731,DrDoS_NetBIOS
6,116488328,34,6,622.1540586843207,-0.29265538638592403,-1319685.85032387,-10897.575453832025,BENIGN
17,26611,2,0,225.93008326010195,229.96642624814137,456776513.5474587,2004496.6576668788,DrDoS_SNMP
0,108789845,40,0,4.155114942415431,-2.4154002925251556,836596.6779217502,-13574.348052902125,BENIGN
17,-12571,2,0,384.56101011934265,383.25863186782476,758360075.563836,2000271.937985494,UDP-lag
17,-38207,0,0,595.1084572265307,436.86665927728194,1329110607.577343,2001961.6712950408,DrDoS_SNMP
6,117336,1,2,11.553133696853209,2.009682708792064,-1046998.8613796469,26859.485458685416,Syn
17,51538,3,0,386.65587213267855,395.963057144758,735775810.3328311,1997648.7668926357,DrDoS_UDP
17,-59008,2,0,1468.72662050507,1475.8391470207257,1449745381.8622513,397584.3020866912,DrDoS_MSSQL
17,41378,161,0,382.64121389640957,384.59520440704677,1710792.9987401352,12029.6575320217,DrDoS_DNS
17,109587,1,2,36.723216802157765,38.363196034724396,-1101826.9613729997,20964.547965120168,BENIGN
6,-31387,2,0,-1.6850621029365498,-1.6401732125957793,1128634.0524232695,7800.980990016296,DrDoS_NTP
17,88668,2,0,763.5981383166703,62.675591587992784,3533899.7642000336,16546.184581581467,DrDoS_UDP
0,80451925,36,0,-4.084466410776156,-0.7698933322879538,-724231.3716028586,10863.965856960362,BENIGN
17,-8731,1,0,1471.9727949482367,1470.6770659115364,981182608.750421,2001152.2535441937,DrDoS_MSSQL
6,44986,0,0,-3.236211981095694,-0.3770962631038167,-4121904.2480052756,2002015.5252364143,Syn
17,6289,1,0,1470.7923406371249,1478.578555626462,1469259066.9115853,1000515.707843493,DrDoS_SSDP
17,57505,3,0,445.0691861732093,446.42726675186685,1654882.029679702,8311.413832115592,DrDoS_NetBIOS
17,2505,2,0,1475.969986596207,1478.0612441926949,1468652875.781515,1000693.4852549053,DrDoS_SSDP
17,80468,3,0,445.3779202334026,1472.7301164589214,118840622.16807616,662306.5737939613,DrDoS_NetBIOS
17,105707,156,0,436.8388421660091,1472.067518732907,9771817.060860517,15821.044519605524,DrDoS_DNS
17,6381,1,0,230.69486332783057,229.74480054922634,441178165.15108997,2001642.3732648152,DrDoS_SNMP
17,56455,2,0,838.9770088488725,708.0890488712021,981380378.9688045,2000071.705052923,DrDoS_NetBIOS
0,74838668,32,0,0.00037250511253690555,2.1735491377929086,936793.4805162678,-11131.42144174223,BENIGN
17,-4986,1,0,1090.3307863377674,397.9828937189756,1325100758.4721339,2003011.251641028,DrDoS_NetBIOS
6,-9326,2,0,3.2360536467085894,-1.521239261284107,2561872.521886423,1999863.0849321194,TFTP
6,47232,3,1,1.1973466862332973,-3.0235278704377624,221657.5014406906,8486.310450865487,DrDoS_NTP
17,64839,3,0,1462.468242026831,1369.3985142746465,634144253.0628164,1999913.5120391806,DrDoS_LDAP
6,78589,2,2,2.070714390188828,-1.2097292014430647,-4014585.4762705145,17648.251890913838,TFTP
6,14711521,7,8,390.4177547292846,5.435666029593937,2183447.5047737807,5883.640568491873,BENIGN
6,74413,1,2,1.070932280152141,-2.17870296240874,-554011.5412859363,25361.40512274408,Syn
17,52491,3,0,588.9524286122636,449.7079245531722,900802250.4135683,1997318.259984572,DrDoS_NetBIOS
17,-6424,2,0,1469.7586772009051,1471.1828341755358,1464240181.5607388,998208.7228919396,DrDoS_LDAP
17,2357,1,0,224.30996417342027,224.90042779623818,2539188.89197289,1012330.5776995497,DrDoS_SNMP
6,112530394,24,2,-0.01009431489133493,-2.7288419408619866,-3137307.4235295253,3884.7911291503024,Syn
6,127045,4,3,0.8814936226801372,1.8850525909818396,-5468654.281987691,13827.603112367344,Syn
17,-38251,3,0,1465.372318110453,1402.652291006765,1478748425.12535,997470.6912466467,DrDoS_SSDP
17,-33038,2,0,1471.513802430629,1477.63812427763,2921967703.360671,1996197.2335746044,DrDoS_MSSQL
17,66945,2,0,224.21954169152932,227.39735414773855,407659602.7261621,1999473.3115269663,DrDoS_SNMP
17,53003,5,0,1472.9777103722506,1470.459464100422,1471301658.231106,993419.304145947,DrDoS_SSDP
6,51068,1,0,1.1154283040540809,-0.9767497503695026,-1964099.3582149956,1997784.5947555262,TFTP
6,11263612,3,0,794.7587529187302,-1.077993095453604,603243.8043686998,-3662.8932998274977,TFTP
17,10008,1,1,53.11226053001832,56.14286572154289,-6355173.067962653,10614.776909751918,BENIGN
6,89338,2,0,4.269070386622587,1.4006317751413384,-3102647.0238441164,8201.25275527652,BENIGN
17,-38767,4,0,397.9545369531033,388.771709929494,769505969.1243242,2001592.5590647524,DrDoS_UDP
17,34620,3,0,1469.889630894905,1470.3974278867272,2935865736.8745704,2002669.8169724736,DrDoS_MSSQL
17,-1323,2,0,1468.8910563866004,1472.6446972405274,2939952742.264277,2000090.5582258205,DrDoS_LDAP
17,161777,2,1,53.494932495009564,43.95001014428941,-152240.42607811163,11516.642244861501,BENIGN
17,63319,2,0,1440.409797245546,1404.3991827952507,2650733704.816998,1995930.5588565585,DrDoS_NetBIOS
17,-4375,4,0,388.0600845257202,400.7648233585863,-3936236.53475157,996901.0935390122,DrDoS_UDP
6,13411641,5,0,5.3207605027411375,3.7086818336816862,1890402.9061867206,16036.612698886074,TFTP
17,-5287,5,0,1467.3206425941007,1471.1675003635341,2915488298.88049,2000214.1946368178,DrDoS_MSSQL
6,7040,1,0,0.8324409961986265,0.9300278204072782,3656192.9205440143,2002174.176684332,BENIGN
0,105555532,32,0,-5.164726450533302,0.7242966591357795,-2011294.042426448,9058.49969587504,DrDoS_MSSQL
6,113328887,13,4,-1.6242463674671896,2.378535882231914,-2515906.0954118753,-1353.3367072105266,Syn
0,116104837,48,38,3.0860159536902696,-0.10000094367113706,-956296.5524960977,-12068.461762036673,BENIGN
17,60896,2,0,395.9791500996686,403.90514358654445,770898860.7042907,2002946.2457667605,DrDoS_UDP
0,-66932,29,0,-0.2202193548080143,1.5819608486223284,2016903.6615438256,21924.53719225574,BENIGN
6,41406,3,0,3.692065802387307,0.4612698301874186,1220843486.3203802,2000457.3473407442,DrDoS_NetBIOS
17,56243,2,0,1404.377150973127,1405.9795324036038,1470831820.2945476,997017.7989298227,DrDoS_SSDP
6,16415,3,0,-3.7383923417864,-1.0603108994652588,-109237.57102335268,2002156.6512981073,TFTP
17,-22328,1,0,384.76389306377257,385.1198954167071,775224772.7868409,2002641.9371402378,UDP-lag
17,-6339,1,0,1472.8249611834206,1476.2001568302915,766922786.9276347,1999081.0715006809,DrDoS_LDAP
17,-125497,1,0,391.62813932868386,390.8419525343835,777389908.800928,2000633.589397461,DrDoS_UDP
17,-52489,1,0,449.9671576117846,444.5900398422038,951702469.9125377,1999976.3816788762,DrDoS_NetBIOS
17,-9845,3,0,1339.6172441596254,1382.9087196072167,1168361272.2483304,999593.7159775585,DrDoS_SSDP
17,134081,2,0,391.55265311482503,324.8384019245054,883707.983211434,7550.323986463896,DrDoS_UDP
6,53533,1,1,-7.426092025847807,1.4664086987676195,-2998032.077876677,23877.469759279917,DrDoS_NTP
17,-3543,2,0,1475.6637054605037,1478.4598140224552,1464250931.300692,998142.4612634962,DrDoS_SSDP
6,116250372,29,0,5.871652384368571,-1.7898429364620088,-146205.7382094611,9273.024198306503,Syn
17,-3993,2,0,454.8175599602809,452.9775186720334,934720970.3936431,2003602.6555455276,DrDoS_NetBIOS
17,32852,2,0,585.9523151775315,726.6534119818955,947585527.8626144,2000785.9821837791,DrDoS_NetBIOS
6,17436,4,0,-3.516232834811506,-2.29826358720375,-998492.9303823945,2005060.6651269915,TFTP
17,-24618,1,0,441.8542399983084,451.78458900405246,958180159.1470772,1999876.9712932569,DrDoS_NetBIOS
17,30783,3,0,1473.9038115579842,1473.7396292884007,2565212484.1909637,1995403.6617206426,DrDoS_MSSQL
17,28222,3,0,392.7678265658869,389.4131571451979,775257357.8028262,1998790.8170666678,DrDoS_UDP
17,23791,197,0,439.14912545811865,445.1808314525845,661621.0615398508,7631.331848807131,DrDoS_DNS
6,79239,2,0,3.540983572162174,0.3963849175589851,2621699298.041212,1999038.3119675016,TFTP
17,13533,4,0,1481.0117121607811,1476.1672875306297,2941272457.2883925,1994679.1339362424,DrDoS_MSSQL
17,-18262,2,0,388.87255817066347,383.0565146299348,759445589.3387085,1999158.192991508,DrDoS_UDP
17,1361,3,0,1467.6123673079826,1465.0675278768083,2928900220.683222,1997830.965461338,DrDoS_MSSQL
6,117945951,23,0,-5.570457975517205,-2.8339447004622227,-3221926.191542374,11398.246538191357,Syn
6,709524,2,17,449.69268016682224,1.5794682086413694,-268992.2561895319,3465.916980928715,DrDoS_NTP
0,111883865,48,9,-2.277983086602049,-3.540042048501473,-3373664.15275672,-9587.863737160424,BENIGN
6,-31764,2,0,3.568981874208836,2.432726816036822,-4468159.294844721,2003110.2959045582,Syn
6,-19787,4,2,3.031660245520163,3.70595846542724,3650572.4095004387,18715.169301711765,DrDoS_NTP
17,90769,181,0,435.215338643221,553.5557423063409,-379863.60749646556,-2287.6926476228073,DrDoS_DNS
17,69877,3,0,228.67124386341402,232.28561879224623,450997583.804174,1999661.7328445914,DrDoS_SNMP
0,105439266,4,0,0.06981887855507687,4.747151614587963,6385943.794991771,14388.550433743349,BENIGN
17,-27818,1,0,1476.794475427866,1472.0535592206272,2941526351.6493654,2003655.6097052542,DrDoS_MSSQL
6,122552029,31,2,-5.446012292888709,-4.060500628761912,-4438448.616905506,4511.5025812000695,Syn
17,47909,4,0,443.10119451846225,440.1018757466289,2217083.4677431188,7087.783906241339,DrDoS_DNS
6,28363,3,0,1.2676828193322518,-1.300848389076424,-6338070.222475644,1992620.7561308385,TFTP
0,81791310,36,0,2.4931912507935436,1.4115105302404785,3082252.954975932,12545.925348528148,BENIGN
17,8691,4,0,1471.62965274343,1467.8301195511733,1114604450.0523434,1000542.6296552367,DrDoS_DNS
6,-73504,19,0,-3.5666483070867683,-0.33822759556144183,-4109679.186876826,1995617.3912973918,Syn
0,76526553,34,0,2.129148692386235,0.9794553496403599,-1268070.774696132,-1937.5554883889727,BENIGN
6,62275,0,1,-2.8042884491931397,2.7440745361286045,-4280741.999902204,12425.355369232926,DrDoS_NTP
6,52305,4,6,-6.675250937207673,7.241392639508898,75258.60966195515,14633.908703577192,DrDoS_NTP
17,-14872,139,0,430.1071907607945,433.1111500046707,-1253268.5834979855,4851.649550416343,DrDoS_DNS
6,-80690,3,0,-1.446311139806301,-3.4938142833105417,2310169.3065440087,1998811.540774682,TFTP
6,65998,2,2,1.306253574360994,1.8614602100388635,1486720.2998385776,20340.661811345686,BENIGN
17,-99440,1,0,433.85175389769347,223.12565013754357,450664685.9151494,999279.1722660462,DrDoS_NetBIOS
17,82981,2,1,1046.6971668001747,26.740531947089934,565880.7868198663,2737.68595485438,BENIGN
17,-24426,2,0,234.15724319650022,232.2747090397749,11915118.514349803,35929.116832604195,DrDoS_SNMP
6,133978,5,2,1.5140720972052888,0.9276124771644635,543268.2890247032,9508.475731843302,BENIGN
17,-4662,3,0,220.05369299390156,226.0270845426417,7956479.231289167,30695.855878615774,DrDoS_SNMP
17,25272,196,0,445.82820237571644,442.6109740590606,-432653.3025581159,13058.102633276769,DrDoS_DNS
17,7542,2,0,396.3643018127094,395.5901724948257,775248886.223023,1999979.790130085,UDP-lag
17,72511,4,0,397.13596300998273,338.08727392854524,6532247.262362655,11747.44289389076,DrDoS_UDP
17,-8978,2,0,393.158785662609,403.105509066367,785345601.4097669,1997827.8833484608,DrDoS_UDP
17,13248,137,0,444.04486327507595,761.367210630406,4084581.67444586,20654.795476204752,DrDoS_DNS
6,-24356,2,1,540.1865175362179,2.1532428365051857,6030422.246301887,10667.612066623615,DrDoS_NTP
0,107360666,213,0,-5.400047805372362,-7.533383648604413,-7950985.906474746,-12522.3090832669,BENIGN
0,83322668,39,0,5.521550771985838,0.466471978127258,-3819601.334471967,5157.636515056439,BENIGN
6,8032,3,0,0.43458151540563433,1.8890246584391777,-4401790.075751622,1999121.4895273398,TFTP
17,-36504,3,0,444.09733425705696,1476.2476818135551,767049352.7658077,993754.6558944038,DrDoS_NetBIOS
17,-2880,0,0,455.97335339182456,445.2879375752805,932000904.2258556,680377.1178805814,DrDoS_NetBIOS
17,-73195,2,0,1471.6003389942873,1471.2768994120834,2946534740.7525964,1993183.9957360523,DrDoS_MSSQL
6,7333585,38,8,581.6787298877307,2.0725379595758464,3797930.779607903,-9791.266731880332,BENIGN
17,77096,3,0,1473.8476515461525,1475.3225725286961,1472871346.625571,998732.8773801505,DrDoS_MSSQL
0,109850016,46,0,6.0255362152004155,1.2875584326372835,-2648248.341119908,-21577.16597221462,BENIGN
17,74630,5,0,1475.4823533718738,1476.033452235536,144147516.87695476,996508.7927826993,DrDoS_DNS
6,58853,2,2,-1.4165757823280622,2.1514521195164233,-2598771.5238126777,29348.466972883838,BENIGN
17,73646,2,0,388.4516010457532,326.03123913001383,1661094.8330438084,16235.78814181222,UDP-lag
17,-40422,0,0,524.0072903728335,396.2685085158296,791411254.5654968,1997818.7615929989,DrDoS_NetBIOS
17,84307,2,0,437.4325681186636,320.86179440658407,2111294.506293715,-3381.676785519996,DrDoS_NetBIOS
0,94254994,44,3,-1.2261611604134028,-4.373729365253089,-5286064.844709329,2021.5161571490316,DrDoS_NTP
17,118176,3,0,547.373299337407,585.4787437225913,890442259.6111397,1996228.3925079957,DrDoS_NetBIOS
17,33910,3,0,446.00933273804395,229.1572733627682,163815744.06619242,27589.304126820007,DrDoS_SNMP
0,123289956,49,37,3.069370779171481,1.733399821235087,-6081567.803633737,-16738.82765989164,BENIGN
17,37610,1,0,234.0299990686934,240.50623356342285,143437438.6199878,2000434.234392948,DrDoS_SNMP
17,16204,2,2,15.530404360050444,37.319914454159566,3805969.2458298793,4546.083030818032,BENIGN
6,12804617,6,0,0.37351634726452865,2.0551449208913963,426091.88069354114,8842.82200163426,TFTP
17,56251,5,0,1472.5111215403601,1478.1536321511649,1470631431.349439,992300.4951202061,DrDoS_SSDP
6,63047,1,2,-0.26635187894316176,-3.3112974848610444,1039412.465952825,24796.09943803315,BENIGN
0,121107401,50,11,1.643261487232268,-5.68042469255525,-3409100.8320131693,-18836.73984192845,DrDoS_DNS
17,68834,3,2,1472.5553905366198,45.680042012430235,3804126.5213294663,12367.023961878536,BENIGN
6,-40190,3,0,-0.06872483917503748,-2.505309954964647,-10123085.936249588,1993296.6725160712,TFTP
17,-23675,0,0,437.8722394332308,434.7574065264556,891433793.6398466,2002249.1700833435,DrDoS_NetBIOS
6,7894296,44,9,553.9713711400303,-2.046718865023172,-8771158.020896018,-15651.07165294308,DrDoS_NTP
0,104780335,33,0,0.6314221510734004,0.3398613596404867,-6502187.31967106,-20610.080002395745,BENIGN
6,32825,2,0,-1.670137492433024,-4.543101845081574,2399804.8349693255,5746.766937523147,Syn
6,118880522,41,36,937.8796476043374,4.744185898650573,391637.36151677254,-8867.14585607039,Syn
17,142181,0,2,33.06336147690292,46.754586482183704,-5739375.071810935,10941.987072355852,BENIGN
17,-3248,3,0,510.8010908415296,226.6442110684513,6398613.901600437,13104.146563161732,DrDoS_SNMP
6,101659,5,2,45.30802742105515,1.3950021159292931,-6340.53282031836,14034.502211565883,BENIGN
17,-12482,2,0,1363.4233368904265,1474.6847648259102,1473745884.1257012,998290.4661207653,DrDoS_SSDP
17,-40565,0,0,396.9761271952778,399.72912450574165,1020259881.4686375,996980.6735136595,UDP-lag
